GEO.id,GEO.id2,GEO.display-label,B11003_001E,B11003_001M,B11003_002E,B11003_002M,B11003_003E,B11003_003M,B11003_004E,B11003_004M,B11003_005E,B11003_005M,B11003_006E,B11003_006M,B11003_007E,B11003_007M,B11003_008E,B11003_008M,B11003_009E,B11003_009M,B11003_010E,B11003_010M,B11003_011E,B11003_011M,B11003_012E,B11003_012M,B11003_013E,B11003_013M,B11003_014E,B11003_014M,B11003_015E,B11003_015M,B11003_016E,B11003_016M,B11003_017E,B11003_017M,B11003_018E,B11003_018M,B11003_019E,B11003_019M,B11003_020E,B11003_020M
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",10809,341,7950,413,2909,234,720,154,486,131,1703,213,5041,327,2859,324,1095,205,494,139,150,85,103,98,241,102,601,158,1764,227,858,194,172,78,104,82,582,187,906,155
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",7684,256,5857,245,2181,190,497,132,315,82,1369,166,3676,234,1827,229,577,145,205,112,0,26,0,26,205,112,372,108,1250,174,591,147,84,68,21,24,486,135,659,124
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",6823,194,6145,202,2646,165,335,98,362,90,1949,196,3499,199,678,121,193,69,119,59,0,23,27,41,92,48,74,38,485,114,192,65,14,21,9,13,169,60,293,97
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",7271,215,5984,289,2521,203,511,129,483,119,1527,194,3463,302,1287,227,436,153,192,122,34,47,5,9,153,105,244,94,851,158,529,145,5,7,13,15,511,143,322,85
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",15639,317,12449,405,5688,293,1213,213,784,151,3691,289,6761,360,3190,306,937,201,438,155,56,54,0,29,382,150,499,132,2253,252,1264,226,94,51,133,81,1037,200,989,159
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",3193,168,2332,210,853,137,207,101,134,77,512,134,1479,159,861,214,228,118,46,47,0,19,0,19,46,47,182,99,633,180,251,137,66,90,52,56,133,86,382,117
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",2927,182,2197,238,817,155,300,128,72,67,445,135,1380,224,730,172,103,84,65,77,41,72,0,19,24,27,38,35,627,162,307,129,65,76,112,101,130,93,320,120
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",15019,422,10542,490,4167,304,862,207,783,218,2522,339,6375,467,4477,442,1142,234,413,173,98,91,0,29,315,130,729,199,3335,431,1828,328,244,122,211,114,1373,281,1507,268
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",6592,243,5609,302,2297,177,388,105,379,104,1530,168,3312,255,983,203,212,81,35,27,9,14,0,23,26,24,177,79,771,178,404,141,67,47,42,58,295,120,367,102
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",12039,291,9940,406,3825,236,916,218,538,120,2371,236,6115,325,2099,314,599,150,260,106,53,51,43,41,164,91,339,110,1500,275,718,209,43,57,100,78,575,192,782,178
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",5063,171,4711,199,2179,142,441,131,316,107,1422,166,2532,243,352,108,74,47,15,24,0,19,0,19,15,24,59,40,278,102,178,90,71,69,0,19,107,64,100,51
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",7109,231,5609,242,2382,164,574,142,373,115,1435,204,3227,233,1500,280,258,111,59,43,3,17,29,33,27,26,199,99,1242,230,562,186,7,14,67,59,488,172,680,154
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",5903,213,4780,316,1592,194,232,116,314,117,1046,179,3188,298,1123,272,248,122,74,60,0,23,16,25,58,57,174,106,875,232,415,121,26,28,32,51,357,108,460,207
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",3315,130,2967,166,1161,107,149,76,188,97,824,133,1806,174,348,119,129,76,92,64,18,29,0,19,74,52,37,31,219,101,131,71,40,42,9,14,82,58,88,73
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",530,47,469,44,155,32,33,21,9,10,113,30,314,42,61,27,18,14,0,12,0,12,0,12,0,12,18,14,43,23,9,10,0,12,0,12,9,10,34,21
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",26319,570,9967,581,3972,383,841,197,878,216,2253,287,5995,480,16352,637,3295,353,1424,217,429,140,199,85,796,166,1871,318,13057,582,7145,469,1357,255,1866,306,3922,396,5912,519
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",14532,384,10224,414,4318,338,1611,261,686,184,2021,270,5906,378,4308,416,1000,209,331,142,132,92,43,51,156,85,669,161,3308,375,1759,299,407,190,326,140,1026,223,1549,239
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",5428,242,3788,324,923,206,212,112,188,91,523,185,2865,278,1640,276,430,144,187,120,0,23,32,45,155,106,243,97,1210,244,292,124,70,70,77,67,145,79,918,203
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",3948,155,3196,219,1127,158,202,103,141,70,784,162,2069,192,752,182,237,110,130,90,7,14,8,14,115,88,107,82,515,136,299,104,72,68,0,19,227,92,216,110
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",1914,118,1626,138,589,102,184,106,21,25,384,123,1037,180,288,115,125,71,76,61,0,17,0,17,76,61,49,46,163,104,52,48,14,22,0,17,38,44,111,96
0600000US0901513810,0901513810,"Chaplin town, Windham County, Connecticut",583,67,478,65,133,43,14,13,36,33,83,31,345,63,105,43,34,24,13,12,0,12,0,12,13,12,21,20,71,36,37,29,0,12,0,12,37,29,34,22
0600000US0901512130,0901512130,"Canterbury town, Windham County, Connecticut",1516,86,1197,114,376,76,44,31,93,40,239,78,821,105,319,100,137,85,55,46,0,17,6,10,49,45,82,62,182,72,112,67,0,17,0,17,112,67,70,38
0600000US0901559980,0901559980,"Plainfield town, Windham County, Connecticut",3938,207,2880,247,871,146,147,76,325,127,399,124,2009,205,1058,206,413,137,157,104,47,73,0,19,110,77,256,106,645,174,297,122,60,76,33,34,204,101,348,118
0600000US0901501430,0901501430,"Ashford town, Windham County, Connecticut",1040,91,797,111,281,79,20,23,58,46,203,79,516,96,243,84,98,69,44,51,31,48,0,12,13,21,54,48,145,66,86,65,9,14,26,41,51,47,59,32
0600000US0901588190,0901588190,"Woodstock town, Windham County, Connecticut",2243,205,1952,171,684,102,51,43,158,83,475,136,1268,204,291,121,70,50,29,33,0,17,0,17,29,33,41,37,221,106,74,55,16,24,0,17,58,50,147,91
0600000US0901567400,0901567400,"Scotland town, Windham County, Connecticut",474,61,421,62,126,50,9,8,26,19,91,46,295,62,53,29,15,12,4,7,0,12,0,12,4,7,11,10,38,25,14,10,4,7,4,5,6,6,24,22
0600000US0901561030,0901561030,"Pomfret town, Windham County, Connecticut",1020,87,841,90,299,68,16,23,18,27,265,75,542,108,179,90,68,49,23,28,0,12,0,12,23,28,45,45,111,81,57,66,0,12,0,12,57,66,54,51
0600000US0901509190,0901509190,"Brooklyn town, Windham County, Connecticut",2239,175,1898,193,594,141,81,81,52,64,461,125,1304,190,341,138,182,94,74,84,17,32,0,17,57,74,108,71,159,88,127,90,40,55,66,72,21,35,32,37
0600000US0901540500,0901540500,"Killingly town, Windham County, Connecticut",4259,253,3033,285,1205,173,271,99,387,168,547,167,1828,244,1226,252,390,166,118,81,21,38,26,40,71,57,272,157,836,210,560,193,126,95,156,112,278,112,276,109
0600000US0901562710,0901562710,"Putnam town, Windham County, Connecticut",2433,176,1553,199,416,125,113,56,53,42,250,109,1137,169,880,232,346,167,154,98,0,17,23,28,131,101,192,128,534,152,261,135,0,17,53,61,208,116,273,98
0600000US0901573420,0901573420,"Sterling town, Windham County, Connecticut",1030,92,683,102,276,74,74,50,116,69,86,50,407,83,347,119,171,92,40,40,0,12,18,31,22,28,131,86,176,96,143,93,13,20,0,12,130,93,33,36
0600000US0901521860,0901521860,"Eastford town, Windham County, Connecticut",511,43,443,45,115,33,29,19,16,15,70,27,328,41,68,30,23,16,14,15,0,12,0,12,14,15,9,7,45,22,8,7,3,4,0,12,5,5,37,21
0600000US0901536000,0901536000,"Hampton town, Windham County, Connecticut",538,38,440,42,108,28,23,17,22,15,63,20,332,42,98,25,36,15,13,10,0,12,0,12,13,10,23,13,62,25,21,11,9,8,5,5,7,8,41,22
0600000US0901115910,0901115910,"Colchester town, New London County, Connecticut",4258,212,3327,261,1243,196,342,118,262,87,639,162,2084,240,931,175,401,139,315,138,55,87,66,77,194,102,86,47,530,117,375,103,35,43,16,18,324,99,155,69
0600000US0901142600,0901142600,"Ledyard town, New London County, Connecticut",4182,217,3347,260,1246,187,388,148,239,116,619,168,2101,246,835,190,275,127,219,119,126,96,18,27,75,63,56,43,560,165,312,132,56,42,50,43,206,115,248,108
0600000US0901152350,0901152350,"New London town, New London County, Connecticut",5434,284,2544,306,976,214,135,90,165,103,676,179,1568,254,2890,348,767,255,423,192,279,141,10,16,134,97,344,152,2123,307,1349,239,116,84,373,162,860,197,774,170
0600000US0901106820,0901106820,"Bozrah town, New London County, Connecticut",777,42,586,64,144,41,26,18,45,22,73,34,442,61,191,58,81,43,53,35,11,12,0,12,42,32,28,27,110,42,38,22,0,12,6,10,32,20,72,36
0600000US0901162150,0901162150,"Preston town, New London County, Connecticut",1341,91,1014,96,365,74,74,51,44,34,247,67,649,94,327,111,118,60,21,25,10,18,0,12,11,17,97,59,209,98,105,91,0,12,81,90,24,26,104,54
0600000US0901100000,0901100000,"County subdivisions not defined, New London County, Connecticut",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0901129910,0901129910,"Franklin town, New London County, Connecticut",511,31,458,35,143,24,37,16,14,10,92,23,315,37,53,19,11,12,0,12,0,12,0,12,0,12,11,12,42,16,18,11,0,12,3,5,15,12,24,12
0600000US0901142390,0901142390,"Lebanon town, New London County, Connecticut",2085,163,1722,184,635,129,139,82,82,63,414,138,1087,194,363,138,133,87,14,23,14,23,0,17,0,17,119,81,230,107,59,60,0,17,0,17,59,60,171,93
0600000US0901166210,0901166210,"Salem town, New London County, Connecticut",1286,80,1103,96,418,80,120,62,23,26,275,77,685,91,183,83,60,49,36,39,0,12,0,12,36,39,24,26,123,67,12,19,0,12,0,12,12,19,111,65
0600000US0901171670,0901171670,"Sprague town, New London County, Connecticut",775,63,569,68,188,54,54,34,49,25,85,44,381,66,206,68,120,47,69,39,16,25,0,12,53,30,51,30,86,47,72,45,13,21,21,22,38,35,14,14
0600000US0901134250,0901134250,"Groton town, New London County, Connecticut",9296,344,6761,333,2729,324,949,253,459,142,1321,210,4032,270,2535,331,723,218,277,131,70,75,140,97,67,49,446,176,1812,277,1076,205,210,95,206,110,660,182,736,181
0600000US0901133900,0901133900,"Griswold town, New London County, Connecticut",3282,216,2254,252,819,199,137,90,75,53,607,196,1435,186,1028,237,452,160,277,132,51,74,23,37,203,117,175,108,576,178,409,139,167,127,41,49,201,70,167,99
0600000US0900781680,0900781680,"Westbrook town, Middlesex County, Connecticut",1902,162,1536,207,305,94,63,47,46,49,196,98,1231,219,366,151,162,117,27,33,5,12,0,17,22,34,135,116,204,88,27,32,0,17,0,17,27,32,177,80
0600000US0900720810,0900720810,"Durham town, Middlesex County, Connecticut",2077,129,1743,174,490,121,75,45,41,42,374,97,1253,174,334,108,146,84,131,84,0,17,17,28,114,82,15,26,188,82,123,77,0,17,35,40,88,73,65,49
0600000US0900761800,0900761800,"Portland town, Middlesex County, Connecticut",2523,148,1977,175,774,111,113,85,121,70,540,117,1203,176,546,154,117,71,14,19,0,17,0,17,14,19,103,67,429,144,228,96,17,20,81,60,130,72,201,104
0600000US0900747080,0900747080,"Middlefield town, Middlesex County, Connecticut",1248,76,1053,93,312,72,51,35,60,38,201,62,741,118,195,66,108,56,54,44,24,37,0,12,30,28,54,52,87,47,48,48,0,12,0,12,48,48,39,31
0600000US0900722490,0900722490,"East Hampton town, Middlesex County, Connecticut",3491,169,3115,207,1224,141,330,97,165,93,729,147,1891,194,376,125,74,43,21,23,0,19,14,20,7,11,53,38,302,118,104,63,0,19,50,46,54,45,198,110
0600000US0901306260,0901306260,"Bolton town, Tolland County, Connecticut",1341,77,1102,108,411,50,34,27,57,42,320,57,691,99,239,78,50,33,35,30,9,14,0,12,26,26,15,17,189,73,60,37,7,12,0,12,53,36,129,67
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",11213,287,9227,336,3108,241,634,161,459,140,2015,245,6119,385,1986,278,574,183,272,139,7,11,0,26,265,139,302,128,1412,215,609,171,151,113,17,21,441,144,803,192
0600000US0900118500,0900118500,"Danbury town, Fairfield County, Connecticut",19696,425,13865,583,6035,442,1419,257,1316,266,3300,387,7830,416,5831,524,1817,302,734,203,238,127,163,82,333,141,1083,245,4014,538,2132,345,304,137,578,222,1250,278,1882,324
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",9795,266,8456,294,3815,239,795,186,558,130,2462,241,4641,298,1339,254,344,127,189,96,27,26,10,14,152,94,155,73,995,217,313,118,51,50,9,14,253,100,682,173
0600000US0900922910,0900922910,"East Haven town, New Haven County, Connecticut",6790,274,4746,338,1496,189,233,109,223,81,1040,183,3250,320,2044,283,587,189,259,140,102,74,81,94,76,78,328,121,1457,222,715,168,77,59,157,99,481,162,742,160
0600000US0900946940,0900946940,"Middlebury town, New Haven County, Connecticut",2018,110,1775,125,634,68,128,58,65,50,441,82,1141,121,243,96,28,25,7,11,0,17,0,17,7,11,21,22,215,91,28,24,0,17,8,14,20,18,187,90
0600000US0900901220,0900901220,"Ansonia town, New Haven County, Connecticut",4565,210,2728,292,1011,224,149,96,313,191,549,180,1717,213,1837,327,490,169,122,90,2,9,1,8,119,90,368,148,1347,260,616,181,99,92,56,62,461,168,731,188
0600000US0900958300,0900958300,"Oxford town, New Haven County, Connecticut",3558,189,3117,236,1254,152,274,96,127,74,853,152,1863,193,441,132,127,72,53,47,0,19,0,19,53,47,74,62,314,103,182,96,0,19,0,19,182,96,132,71
0600000US0900919550,0900919550,"Derby town, New Haven County, Connecticut",2944,212,1984,245,672,126,92,57,95,89,485,126,1312,238,960,217,171,97,73,81,0,19,0,19,73,81,98,61,789,228,417,161,70,84,112,94,235,145,372,139
0600000US0900969640,0900969640,"Southbury town, New Haven County, Connecticut",5180,194,4363,201,1386,126,202,92,248,111,936,126,2977,197,817,162,264,94,135,69,53,51,23,25,59,46,129,68,553,136,273,99,30,38,19,23,224,94,280,100
0600000US0900967610,0900967610,"Seymour town, New Haven County, Connecticut",3987,187,3004,244,1322,188,207,106,111,88,1004,191,1682,196,983,228,365,157,183,120,43,57,0,19,140,106,182,105,618,171,267,98,12,19,26,35,229,87,351,140
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",1611,82,1356,119,427,75,98,55,64,41,265,79,929,121,255,79,124,52,43,30,0,17,0,17,43,30,81,45,131,55,37,35,0,17,0,17,37,35,94,45
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",2893,190,2479,236,959,140,207,93,195,93,557,135,1520,210,414,143,118,84,68,69,29,46,0,19,39,53,50,47,296,133,182,98,0,19,0,19,182,98,114,104
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",4682,236,3524,285,1031,152,282,106,194,78,555,133,2493,242,1158,306,396,235,256,225,17,29,0,19,239,223,140,94,762,210,340,120,57,51,74,67,209,104,422,167
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",7408,256,5545,315,2314,244,447,115,500,155,1367,245,3231,295,1863,247,371,137,148,92,15,23,6,10,127,88,223,101,1492,193,534,128,63,44,6,9,465,127,958,188
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",17090,436,9197,512,3147,357,712,176,710,183,1725,287,6050,445,7893,529,1963,326,923,225,344,154,192,107,387,136,1040,242,5930,415,3614,320,761,211,841,188,2012,273,2316,316
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",1441,148,1120,153,537,115,67,52,101,56,369,120,583,123,321,135,96,57,76,53,0,17,0,17,76,53,20,25,225,129,189,123,53,70,16,26,120,99,36,47
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",2666,119,2306,129,989,87,138,51,129,50,722,92,1317,129,360,92,125,57,74,43,17,27,0,17,57,42,51,39,235,83,111,59,0,17,11,19,100,55,124,62
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",12192,378,7120,423,2869,314,543,155,588,188,1738,289,4251,338,5072,436,1109,267,500,181,176,106,169,124,155,95,609,203,3963,385,1963,303,393,169,381,136,1189,232,2000,317
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",9473,200,8103,264,3343,214,445,114,542,123,2356,199,4760,293,1370,190,465,152,280,123,51,52,0,26,229,105,185,107,905,165,468,128,36,30,44,44,388,112,437,122
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",5121,225,4012,314,1568,186,514,143,267,119,787,199,2444,256,1109,263,307,155,60,48,18,27,0,23,42,39,247,149,802,233,359,146,52,68,103,118,204,118,443,156
0600000US0901575870,0901575870,"Thompson town, Windham County, Connecticut",2534,142,2186,178,716,110,102,57,143,85,471,92,1470,168,348,109,119,74,96,71,16,19,28,41,52,54,23,25,229,83,78,59,46,51,12,19,20,26,151,77
0600000US0901586790,0901586790,"Windham town, Windham County, Connecticut",5085,280,2452,257,815,217,176,103,225,125,414,181,1637,183,2633,284,798,207,382,178,117,77,156,137,109,75,416,137,1835,233,1351,212,309,125,221,105,821,189,484,120
0400000US09,09,Connecticut,892940,4443,660364,4850,256597,3551,55437,1768,43756,1506,157404,2350,403767,2704,232576,3193,61758,1903,26906,1093,6814,725,3601,447,16491,779,34852,1424,170818,2706,89534,1980,13739,883,16263,926,59532,1746,81284,2076
